,price,retail_price,units_sold,uses_ad_boosts,rating,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,merchant_rating_count,merchant_rating,merchant_has_profile_picture,tag_quality,tag_count,title_localised,com_same_name,subtitle_rating,discount_rate,merch_pop_proc,color__Blue,color__Pink,color__RED,color__Rose red,color__applegreen,color__apricot,color__army,color__army green,color__beige,color__black,color__black & blue,color__black & stripe,color__black & yellow,color__blackwhite,color__blue,color__blue & pink,color__blue & white,color__blue blue,color__brown,color__brown & yellow,color__burgundy,color__camel,color__claret,color__coolblack,color__coralred,color__darkgreen,color__denimblue,color__dual,color__dustypink,color__gold,color__gray & white,color__green,color__grey,color__greysnakeskinprint,color__ivory,color__jasper,color__lakeblue,color__light green,color__lightgray,color__lightgreen,color__lightgrey,color__lightpurple,color__lightred,color__lightyellow,color__mintgreen,color__nude,color__offblack,color__offwhite,color__orange,color__orange & other,color__other,color__otherprint,color__pink,color__pink & black,color__pink & blue,color__pink & grey,color__pink & white,color__prussianblue,color__purple,color__rainbow,color__red,color__red & blue,color__red & yellow,color__redgold,color__silver,color__star,color__tan,color__violet,color__watermelonred,color__white,color__white & black,color__white & red,color__whiteother,color__whitestripe,color__wine,color__wine red,color__yellow,size__M,size__OTHER,size__S,size__XL,size__XS,size__XXL,size__XXS,size__XXXS,size__XXXXL,size__XXXXXL,country__CN,country__GB,country__SG,country__US,country__VE
848,7.0,26,5000,0,3.59,0.4254062038404727,0.14918759231905465,0.1757754800590842,0.0915805022156573,0.15805022156573117,0,0,0,0,50,2,0,33,50,1.0,5534,3.999819298879653,0,0.8,16,1,1,0,0.7307692307692307,0.12233465847488255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
849,16.0,111,1000,1,4.05,0.553448275862069,0.1879310344827586,0.11724137931034483,0.039655172413793106,0.10172413793103448,0,0,0,0,50,4,0,44,50,,20387,4.1934566145092464,0,0.4,19,1,1,1,0.8558558558558559,0.02844950213371266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
850,11.0,24,1000,0,3.78,0.46652267818574517,0.17494600431965443,0.1490280777537797,0.08855291576673865,0.12095032397408208,0,0,0,0,50,2,0,41,50,,50864,4.079643755898081,1,0.4,15,1,1,1,0.5416666666666666,0.009102705253224284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
851,9.0,65,1000,0,4.09,0.5403846153846154,0.2173076923076923,0.1076923076923077,0.057692307692307696,0.07692307692307693,0,0,0,0,13,3,0,94,50,,38985,4.064229831986662,0,0.8,17,0,1,1,0.8615384615384616,0.013338463511607028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,5.0,28,5000,1,3.29,0.33790849673202616,0.16666666666666666,0.16732026143790849,0.1,0.2281045751633987,0,0,0,0,1,2,0,26,50,,4435,3.696054114994363,0,0.3,14,1,1,0,0.8214285714285714,0.34498308906426156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
853,16.0,14,1000,1,4.52,0.7137681159420289,0.17572463768115942,0.059782608695652176,0.016304347826086956,0.034420289855072464,3,1,1,1,50,6,1,43,50,,6033,4.254433946626886,0,0.3,15,1,1,1,-0.14285714285714285,0.09149676777722526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
854,7.0,6,1000,1,4.23,0.5845410628019324,0.20772946859903382,0.11594202898550725,0.03864734299516908,0.05314009661835749,0,0,0,0,50,2,0,36,50,1.0,4425,4.3324293785310735,1,0.3,16,1,0,1,-0.16666666666666666,0.04677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
855,9.0,50,5000,0,3.6,0.39390862944162436,0.20101522842639594,0.17055837563451776,0.07817258883248732,0.15634517766497463,0,0,0,0,50,3,0,43,50,,7889,3.9950564076562296,0,0.2,17,1,1,0,0.82,0.12485739637469895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
856,1.76,2,100,0,4.63,0.7714285714285715,0.14285714285714285,0.05714285714285714,0.0,0.02857142857142857,1,0,1,0,2,1,0,45,9,,10622,4.455940500847298,0,0.4,19,1,1,1,0.12,0.003295048013556769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
857,5.0,6,5000,0,4.07,0.5351941747572816,0.20024271844660194,0.13592233009708737,0.05218446601941747,0.07645631067961164,0,0,0,0,50,1,0,41,50,,32778,4.048355604368783,0,0.5,13,1,1,1,0.16666666666666666,0.025138812618219538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
858,8.0,7,1000,0,4.23,0.5738461538461539,0.2169230769230769,0.11692307692307692,0.052307692307692305,0.04,0,0,0,0,50,3,0,43,50,,28101,4.114800185046796,0,0.6,18,1,1,1,-0.14285714285714285,0.023130849435963132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
859,4.69,4,5000,1,3.95,0.47735191637630664,0.23693379790940766,0.13414634146341464,0.06620209059233449,0.08536585365853659,0,0,0,0,3,1,0,49,50,,55670,4.1214837434884135,1,0.8,15,1,1,0,-0.1725000000000001,0.010310759834740434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,8.0,18,1000,1,4.15,0.5569620253164557,0.21518987341772153,0.11392405063291139,0.04430379746835443,0.06962025316455696,0,0,0,0,50,2,0,43,50,,42514,3.740885355412335,0,0.7,20,1,1,1,0.5555555555555556,0.0037164228254222137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,6.0,6,100,0,3.47,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.0,0.21052631578947367,0,0,0,0,10,2,0,45,50,,10600,3.8675471698113206,0,0.7,16,1,1,1,0.0,0.0017924528301886792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
862,6.0,33,10,0,2.33,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,50,2,0,41,50,,32394,3.9246774093968018,0,0.5,15,1,0,1,0.8181818181818182,9.260974254491573e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
863,6.0,10,1000,0,3.0,0.25287356321839083,0.11494252873563218,0.26436781609195403,0.11494252873563218,0.25287356321839083,0,0,0,0,3,2,0,20,50,1.0,232,3.6767241379310343,0,0.7,20,1,1,1,0.4,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
864,4.65,4,50,0,5.0,,,,,,0,0,0,0,9,1,0,36,50,1.0,268,3.8917910447761193,0,0.8,21,0,1,1,-0.1625000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
865,2.67,67,10,0,5.0,,,,,,0,0,0,0,5,1,0,27,50,1.0,13,3.692307692307693,0,0.5,15,1,1,1,0.9601492537313433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
866,11.0,10,100,1,3.5,0.4,0.2,0.0,0.3,0.1,0,0,0,0,49,3,0,30,50,,12919,4.024460097530769,0,0.6,15,1,1,1,-0.1,0.0007740537193281214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
867,5.0,26,100,1,4.0,0.75,0.0,0.0,0.0,0.25,0,0,0,0,50,2,0,41,50,,19867,4.157547692152817,0,0.5,16,1,1,0,0.8076923076923077,0.0002013389037096693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
868,11.0,11,1000,1,4.22,0.6098654708520179,0.19282511210762332,0.08968609865470852,0.026905829596412557,0.08071748878923767,1,0,1,0,5,3,0,35,50,1.0,667,3.7661169415292353,0,0.7,15,1,1,1,0.0,0.3343328335832084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
869,7.0,11,20000,0,3.98,0.4823348694316436,0.20844854070660523,0.1772657450076805,0.06835637480798772,0.06359447004608294,0,0,0,0,5,2,0,41,50,,43742,4.063965982351059,0,0.6,12,1,1,1,0.36363636363636365,0.14882721411915323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
870,12.0,11,1000,0,3.61,0.4269005847953216,0.17543859649122806,0.15204678362573099,0.07602339181286549,0.1695906432748538,0,0,0,0,7,3,0,54,50,1.0,4811,4.194554146747039,0,0.9,23,1,1,1,-0.09090909090909091,0.03554354604032426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
871,1.72,26,1000,1,4.33,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0,0,0,0,9,1,0,43,50,1.0,1373,4.007283321194465,0,0.7,17,1,1,1,0.9338461538461539,0.013109978150036417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
872,1.72,2,100,0,4.23,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.0,0,0,0,0,3,1,0,55,50,,1250,4.0032,0,0.8,15,0,1,0,0.14,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
873,8.0,47,10000,1,4.21,0.5793991416309013,0.2041692213366033,0.12323727774371551,0.03801348865726548,0.05518087063151441,1,0,1,0,6,3,0,38,50,,1659,4.321880650994575,0,0.4,17,1,0,1,0.8297872340425532,0.9831223628691983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
874,5.8,9,1000,1,3.83,0.4807692307692308,0.1346153846153846,0.21153846153846154,0.07692307692307693,0.09615384615384616,0,0,0,0,4,2,0,43,50,,28295,3.8099664251634566,0,0.5,17,1,1,1,0.35555555555555557,0.0018377805265948047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,7.0,6,50000,0,4.12,0.5514282611056804,0.20202020202020202,0.12870641902899968,0.05072227652872814,0.06712284131638971,0,0,0,0,6,2,0,18,50,1.0,15538,4.156197708842837,0,0.8,29,1,1,1,-0.16666666666666666,0.5925473033852491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
876,3.66,26,100,1,3.2,0.4,0.2,0.0,0.0,0.4,0,0,0,0,50,1,0,140,50,,269,3.3382899628252787,0,0.1,18,1,1,0,0.8592307692307692,0.03717472118959108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
877,3.83,4,5000,1,3.76,0.4836795252225519,0.142433234421365,0.16023738872403562,0.08011869436201781,0.13353115727002968,0,0,0,0,50,1,0,42,50,,99283,4.285597735765438,0,0.3,13,1,1,1,0.04249999999999998,0.0033943373991519193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
878,13.0,84,10000,1,4.36,0.6296296296296297,0.2048611111111111,0.10030864197530864,0.026234567901234566,0.03896604938271605,1,0,1,0,50,3,0,33,50,,23719,4.301066655423922,1,0.5,21,1,1,1,0.8452380952380952,0.10927948058518487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
879,6.0,17,5000,1,3.85,0.4700122399020808,0.19583843329253367,0.15299877600979192,0.07221542227662178,0.10893512851897184,0,0,0,0,1,2,0,41,50,,50864,4.079643755898081,1,0.6,16,1,1,1,0.6470588235294118,0.016062441019188425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
880,15.0,59,100,0,3.87,0.46534653465346537,0.24752475247524752,0.10396039603960396,0.0594059405940594,0.12376237623762376,0,0,0,0,11,4,0,30,50,,7267,4.157836796477226,0,0.5,21,1,1,1,0.7457627118644068,0.027796890050915096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881,8.0,7,100,0,4.0,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0,0,0,0,5,2,0,23,50,1.0,129,3.7906976744186047,0,0.6,16,1,1,1,-0.14285714285714285,0.10077519379844961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
882,1.71,2,50,1,4.67,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,2,1,0,31,50,1.0,3762,3.7974481658692185,0,0.6,14,1,1,0,0.14500000000000002,0.0007974481658692185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
883,12.0,43,10000,1,3.87,0.47943037974683544,0.1930379746835443,0.15664556962025317,0.055379746835443035,0.11550632911392406,0,0,0,0,50,3,0,42,50,,45524,3.9729373517265616,1,0.4,16,1,0,0,0.7209302325581395,0.0138827871013092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
884,20.0,17,50,0,4.17,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0,0,0,0,50,6,0,36,50,1.0,26,3.9230769230769234,0,0.4,16,1,1,1,-0.17647058823529413,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
885,9.0,8,1000,0,4.17,0.5354938271604939,0.24691358024691357,0.11728395061728394,0.05092592592592592,0.04938271604938271,0,0,0,0,50,3,0,41,50,,37956,4.030377278954578,0,0.4,20,1,1,1,-0.125,0.01707239962061334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
886,2.0,56,1000,1,3.73,0.4146341463414634,0.24390243902439024,0.14634146341463414,0.04878048780487805,0.14634146341463414,0,0,0,0,2,1,0,27,50,,3119,3.9099070214812435,0,0.6,20,1,1,1,0.9642857142857143,0.013145238858608528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
887,5.0,5,100,1,3.4,0.44,0.12,0.08,0.12,0.24,0,0,0,0,50,2,0,35,50,1.0,98,3.918367346938776,0,0.7,19,1,1,1,0.0,0.25510204081632654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
888,9.0,14,10000,0,4.14,0.5636645962732919,0.2080745341614907,0.11024844720496894,0.04192546583850932,0.07608695652173914,0,0,0,0,50,3,0,43,50,,3972,3.8491943605236663,1,0.7,16,1,1,0,0.35714285714285715,0.162134944612286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,11.0,10,100,1,3.56,0.4084507042253521,0.14084507042253522,0.2112676056338028,0.08450704225352113,0.15492957746478872,0,0,0,0,50,3,0,35,50,,2782,4.06901509705248,0,0.4,11,1,1,1,-0.1,0.025521207764198417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
890,16.0,14,1000,1,4.27,0.5905511811023622,0.2440944881889764,0.07086614173228346,0.031496062992125984,0.06299212598425197,1,0,1,0,50,4,0,36,50,,514,4.217898832684825,0,0.4,12,1,1,1,-0.14285714285714285,0.24708171206225682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
